"","iso2c","country","year","FM.AST.GOVT.ZG.M2","FM.AST.PRVT.ZG.M2","FM.LBC.MQMY.CN","FM.LBC.XMQM.CN","FM.LBL.MQMY.CN","FM.LBL.MQMY.GD.ZS","FM.LBL.MQMY.IR.ZS","FM.LBL.XMQM.CN","iso3c","region","capital","longitude","latitude","income","lending"
"479","ES","Spain",2010,NA,NA,NA,NA,2.216307e+12,211.961037470592,92.0980145530019,NA,"ESP","Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified"
"480","ES","Spain",2011,NA,NA,NA,NA,2.143295e+12,204.839882751759,63.7935115161486,NA,"ESP","Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified"
"481","ES","Spain",2009,NA,NA,NA,NA,2.199357e+12,210.084019967638,108.919022362706,NA,"ESP","Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified"
"482","ES","Spain",2005,NA,NA,NA,NA,1.281763e+12,140.961818897655,92.5263679687761,NA,"ESP","Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified"
"483","ES","Spain",2006,NA,NA,NA,NA,1.630726e+12,165.464051942728,105.776856469523,NA,"ESP","Europe & Central Asia (all income levels)","Madrid","-3.70327","40.4167","High income: OECD","Not classified"
"484","ET","Ethiopia",2005,7.94426398798524,7.57784493654215,7363307113,3446441463,46968234702.71,44.593709886271,5.2070084956344,17377384809,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA"
"485","ET","Ethiopia",2008,5.62126934160364,6.53012687759307,16110276085,447059621,84987957702.59,34.600654576302,10.561544346158,20362805299,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA"
"486","ET","Ethiopia",2009,-40.2045190788214,-29.356864792705,NA,NA,NA,NA,NA,NA,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA"
"487","ET","Ethiopia",2006,6.14083117715253,7.53400680774145,9390669143,-1220886704,56358903846.37,43.2791504773459,7.48435892276895,16156498105,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA"
"488","ET","Ethiopia",2007,7.55373101583513,7.78015486600208,12518777772,3759247573,68877681617.97,40.4842754957008,6.07222183453314,19915745678,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA"
"489","ET","Ethiopia",2010,NA,NA,NA,NA,NA,NA,NA,NA,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA"
"490","ET","Ethiopia",2011,NA,NA,NA,NA,NA,NA,NA,NA,"ETH","Sub-Saharan Africa (all income levels)","Addis ababa","38.7468","9.02274","Low income","IDA"
"491","EU","European Union",2006,NA,NA,NA,NA,NA,137.032857343371,NA,NA,"EUU","Aggregates","","","","Aggregates","Aggregates"
"492","EU","European Union",2007,NA,NA,NA,NA,NA,145.181120666277,NA,NA,"EUU","Aggregates","","","","Aggregates","Aggregates"
"493","EU","European Union",2010,NA,NA,NA,NA,NA,162.118217703175,NA,NA,"EUU","Aggregates","","","","Aggregates","Aggregates"
"494","EU","European Union",2011,NA,NA,NA,NA,NA,159.427024778271,NA,NA,"EUU","Aggregates","","","","Aggregates","Aggregates"
"495","EU","European Union",2008,NA,NA,NA,NA,NA,153.227649853144,NA,NA,"EUU","Aggregates","","","","Aggregates","Aggregates"
"496","EU","European Union",2009,NA,NA,NA,NA,NA,163.492030024022,NA,NA,"EUU","Aggregates","","","","Aggregates","Aggregates"
"497","EU","European Union",2005,NA,NA,NA,NA,NA,130.821083278456,NA,NA,"EUU","Aggregates","","","","Aggregates","Aggregates"
"498","F1","Fragile and conflict affected situations",2006,NA,NA,NA,NA,NA,31.078405383435,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","F1","Fragile and conflict affected situations",2007,NA,NA,NA,NA,NA,30.8112749942549,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","F1","Fragile and conflict affected situations",2008,NA,NA,NA,NA,NA,27.0311804401677,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","F1","Fragile and conflict affected situations",2009,NA,NA,NA,NA,NA,35.6815912478736,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","F1","Fragile and conflict affected situations",2010,NA,NA,NA,NA,NA,34.8480770841299,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","F1","Fragile and conflict affected situations",2005,NA,NA,NA,NA,NA,30.519128625025,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","F1","Fragile and conflict affected situations",2011,NA,NA,NA,NA,NA,38.7430156633934,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","FI","Finland",2005,NA,NA,NA,NA,1.33697e+11,84.9252678985447,14.6726390621727,NA,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified"
"506","FI","Finland",2006,NA,NA,NA,NA,1.48149e+11,89.3729074291919,24.7845607845372,NA,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified"
"507","FI","Finland",2007,NA,NA,NA,NA,1.66004e+11,92.3116276483345,27.1111528715955,NA,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified"
"508","FI","Finland",2008,NA,NA,NA,NA,1.86363e+11,100.373242850218,32.6793451671663,NA,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified"
"509","FI","Finland",2009,NA,NA,NA,NA,1.86242e+11,108.080409475505,22.6379813827154,NA,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified"
"510","FI","Finland",2010,NA,NA,NA,NA,1.9763e+11,110.578321881784,27.4153642286375,NA,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified"
"511","FI","Finland",2011,NA,NA,NA,NA,2.16656e+11,114.788284660704,29.3089652298255,NA,"FIN","Europe & Central Asia (all income levels)","Helsinki","24.9525","60.1608","High income: OECD","Not classified"
"512","FJ","Fiji",2005,NA,NA,NA,NA,2968831417.99,58.3913100376998,5.46422793978346,NA,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD"
"513","FJ","Fiji",2006,NA,NA,NA,NA,3629921908.36,67.5778625120219,6.69328741742224,NA,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD"
"514","FJ","Fiji",2007,NA,NA,NA,NA,3930786532.97,71.6884342452235,4.62077233405411,NA,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD"
"515","FJ","Fiji",2008,NA,NA,NA,NA,3676581369.91481,63.553367396795,7.16040183438818,NA,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD"
"516","FJ","Fiji",2009,NA,NA,NA,NA,3936950213.80261,68.8109590974693,3.53166088735172,NA,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD"
"517","FJ","Fiji",2010,NA,NA,NA,NA,4074995136.86711,65.8670234028983,2.94823906816396,NA,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD"
"518","FJ","Fiji",2011,NA,NA,NA,NA,4542000014.59269,67.4813358777653,3.03904337201527,NA,"FJI","East Asia & Pacific (all income levels)","Suva","178.399","-18.1149","Lower middle income","IBRD"
"519","FM","Micronesia, Fed. Sts.",2005,NA,NA,NA,NA,99182000,39.6973182349803,1.98549387661132,NA,"FSM","East Asia & Pacific (all income levels)","Palikir","158.185","6.91771","Lower middle income","IDA"
"520","FM","Micronesia, Fed. Sts.",2006,NA,NA,NA,NA,90795000,35.888599368043,1.94743959281337,NA,"FSM","East Asia & Pacific (all income levels)","Palikir","158.185","6.91771","Lower middle income","IDA"
"521","FM","Micronesia, Fed. Sts.",2007,NA,NA,NA,NA,94941000,37.1021492380936,1.95837543258093,NA,"FSM","East Asia & Pacific (all income levels)","Palikir","158.185","6.91771","Lower middle income","IDA"
"522","FM","Micronesia, Fed. Sts.",2008,NA,NA,NA,NA,98004000,37.5006252836104,2.45094403727695,NA,"FSM","East Asia & Pacific (all income levels)","Palikir","158.185","6.91771","Lower middle income","IDA"
"523","FM","Micronesia, Fed. Sts.",2009,NA,NA,NA,NA,113962000,41.0657709793043,2.04531301180843,NA,"FSM","East Asia & Pacific (all income levels)","Palikir","158.185","6.91771","Lower middle income","IDA"
"524","FM","Micronesia, Fed. Sts.",2010,NA,NA,NA,NA,113889000,38.7223148427951,2.04234568220623,NA,"FSM","East Asia & Pacific (all income levels)","Palikir","158.185","6.91771","Lower middle income","IDA"
"525","FM","Micronesia, Fed. Sts.",2011,NA,NA,NA,NA,118383000,38.1526786116902,1.57712700710344,NA,"FSM","East Asia & Pacific (all income levels)","Palikir","158.185","6.91771","Lower middle income","IDA"
"526","FO","Faeroe Islands",2005,NA,NA,NA,NA,NA,NA,NA,NA,"FRO","Europe & Central Asia (all income levels)","Torshavn","-6.91181","61.8926","High income: nonOECD","Not classified"
"527","FO","Faeroe Islands",2006,NA,NA,NA,NA,NA,NA,NA,NA,"FRO","Europe & Central Asia (all income levels)","Torshavn","-6.91181","61.8926","High income: nonOECD","Not classified"
"528","FO","Faeroe Islands",2007,NA,NA,NA,NA,NA,NA,NA,NA,"FRO","Europe & Central Asia (all income levels)","Torshavn","-6.91181","61.8926","High income: nonOECD","Not classified"
"529","FO","Faeroe Islands",2008,NA,NA,NA,NA,NA,NA,NA,NA,"FRO","Europe & Central Asia (all income levels)","Torshavn","-6.91181","61.8926","High income: nonOECD","Not classified"
"530","FO","Faeroe Islands",2009,NA,NA,NA,NA,NA,NA,NA,NA,"FRO","Europe & Central Asia (all income levels)","Torshavn","-6.91181","61.8926","High income: nonOECD","Not classified"
"531","FO","Faeroe Islands",2010,NA,NA,NA,NA,NA,NA,NA,NA,"FRO","Europe & Central Asia (all income levels)","Torshavn","-6.91181","61.8926","High income: nonOECD","Not classified"
"532","FO","Faeroe Islands",2011,NA,NA,NA,NA,NA,NA,NA,NA,"FRO","Europe & Central Asia (all income levels)","Torshavn","-6.91181","61.8926","High income: nonOECD","Not classified"
"533","FR","France",2005,NA,NA,NA,NA,2.026574e+12,117.957993237904,33.8924252653218,NA,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified"
"534","FR","France",2006,NA,NA,NA,NA,2.220594e+12,123.495624332881,28.3562935405232,NA,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified"
"535","FR","France",2007,NA,NA,NA,NA,2.513221e+12,133.200739320466,29.7848424983343,NA,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified"
"536","FR","France",2008,NA,NA,NA,NA,2.710689e+12,140.218084569844,38.4361146806797,NA,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified"
"537","FR","France",2009,NA,NA,NA,NA,2.751348e+12,145.901049071384,29.002725744069,NA,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified"
"538","FR","France",2010,NA,NA,NA,NA,2.908712e+12,150.187533561898,23.227749226697,NA,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified"
"539","FR","France",2011,NA,NA,NA,NA,3.173016e+12,158.539980553593,26.1790452692218,NA,"FRA","Europe & Central Asia (all income levels)","Paris","2.35097","48.8566","High income: OECD","Not classified"
"540","GA","Gabon",2005,-17.1554126132437,-59.6280669352142,2.04073e+11,5032857770,8.2238e+11,17.9916427836969,2.30927750266415,180000499440,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"541","GA","Gabon",2006,-12.8482724723996,0,1.17313e+11,33272545310,9.40172e+11,18.8354602824802,1.60310437445203,213273044750,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"542","GA","Gabon",2007,-45.5406043039383,62.4884144183617,6.8844e+10,3828111050,1.010705e+12,18.2255823069173,1.70351479693899,217101155800,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"543","GA","Gabon",2008,NA,NA,1.07549e+11,45706770940,1.120165e+12,15.9476793849658,1.29297137153307,262807926740,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"544","GA","Gabon",2009,NA,NA,3.7841e+10,-2714537490,1.158174e+12,20.3867980989262,1.23055365799936,260093389250,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"545","GA","Gabon",2010,NA,NA,-2.30587e+11,448621897800,1.39817e+12,19.376098954095,1.62626560075612,708715287050,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"546","GA","Gabon",2011,NA,NA,3.0347e+11,84126807550,1.776585e+12,20.0307555760407,1.74523191656066,792842094600,"GAB","Sub-Saharan Africa (all income levels)","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"547","GB","United Kingdom",2005,NA,NA,NA,NA,1.625242e+12,127.295939746684,67.7852421665381,NA,"GBR","Europe & Central Asia (all income levels)","London","-0.126236","51.5002","High income: OECD","Not classified"
"548","GB","United Kingdom",2006,NA,NA,NA,NA,1.85436e+12,137.412623945615,72.5352438576619,NA,"GBR","Europe & Central Asia (all income levels)","London","-0.126236","51.5002","High income: OECD","Not classified"
"549","GB","United Kingdom",2007,NA,NA,NA,NA,2.147563e+12,150.401256680316,75.025799439534,NA,"GBR","Europe & Central Asia (all income levels)","London","-0.126236","51.5002","High income: OECD","Not classified"
"550","GB","United Kingdom",2008,NA,NA,NA,NA,2.529903e+12,173.035695965309,87.7117832021505,NA,"GBR","Europe & Central Asia (all income levels)","London","-0.126236","51.5002","High income: OECD","Not classified"
"551","GB","United Kingdom",2009,NA,NA,NA,NA,2528255145586.11,178.377894773738,59.1822017891722,NA,"GBR","Europe & Central Asia (all income levels)","London","-0.126236","51.5002","High income: OECD","Not classified"
"552","GB","United Kingdom",2010,NA,NA,NA,NA,2629133432125.4,176.97273062842,49.3227277996287,NA,"GBR","Europe & Central Asia (all income levels)","London","-0.126236","51.5002","High income: OECD","Not classified"
"553","GB","United Kingdom",2011,NA,NA,NA,NA,2512977060538.73,163.505534744673,42.5864832269439,NA,"GBR","Europe & Central Asia (all income levels)","London","-0.126236","51.5002","High income: OECD","Not classified"
"554","GD","Grenada",2005,NA,NA,NA,NA,1610962327,85.1835554223491,6.3303365183979,NA,"GRD","Latin America & Caribbean (all income levels)","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"555","GD","Grenada",2006,NA,NA,NA,NA,1647840093,86.5981240017342,6.10546852151132,NA,"GRD","Latin America & Caribbean (all income levels)","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"556","GD","Grenada",2007,NA,NA,NA,NA,1848448346,90.2122179599805,6.19166254677645,NA,"GRD","Latin America & Caribbean (all income levels)","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"557","GD","Grenada",2008,NA,NA,NA,NA,1942597228,87.1119833183857,6.82997225559085,NA,"GRD","Latin America & Caribbean (all income levels)","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"558","GD","Grenada",2009,NA,NA,NA,NA,2007430854,96.3721005280845,5.75998364120339,NA,"GRD","Latin America & Caribbean (all income levels)","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"559","GD","Grenada",2010,NA,NA,NA,NA,2070759686.99502,99.4601194522104,6.43656139597243,NA,"GRD","Latin America & Caribbean (all income levels)","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"560","GD","Grenada",2011,NA,NA,NA,NA,2078255009.00392,98.8703619887688,6.37658798112316,NA,"GRD","Latin America & Caribbean (all income levels)","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"561","GE","Georgia",2005,NA,NA,NA,NA,1961504650.96689,16.8790351098324,2.26087408716944,NA,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend"
"562","GE","Georgia",2006,NA,NA,NA,NA,2799779664.11533,20.3030867167095,1.69300471649899,NA,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend"
"563","GE","Georgia",2007,NA,NA,NA,NA,4098857212.26849,24.1197514866287,1.80252893267094,NA,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend"
"564","GE","Georgia",2008,NA,NA,NA,NA,4421698466.33562,23.1807743302644,2.00450651916271,NA,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend"
"565","GE","Georgia",2009,NA,NA,NA,NA,4763606911.82361,26.4850823519605,1.35126457292085,NA,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend"
"566","GE","Georgia",2010,NA,NA,NA,NA,6199008806.06515,29.8842980902249,1.536400732557,NA,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend"
"567","GE","Georgia",2011,NA,NA,NA,NA,7097777273.17388,29.1561829811184,1.49336335035688,NA,"GEO","Europe & Central Asia (all income levels)","Tbilisi","44.793","41.71","Lower middle income","Blend"
"568","GH","Ghana",2005,45.2447463295783,42.9458336267393,508907800.258845,207426742.341154,3123047159.56563,32.1100295243883,1.81650354523374,1354393299.67861,"GHA","Sub-Saharan Africa (all income levels)","Accra","-0.20795","5.57045","Lower middle income","IDA"
